CODE COULEUR : ,Surligné en vert : questions à Nathalie,"Surligné en bleu: modifications apportées, à valider ensemble",Surligné en jaune : pour Léa,Surligné en rose : pour Louise,Souligné : apports et corrections validés (Ctrl + u),,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
uuid,mots-clefs,,,,,,,
f0c6e1d2-f072-42c8-8c08-618992ef7a5a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,prix du pistolet,
967e9229-071f-43a6-8f6b-8b9bd8104571,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu des pots cassés [jeu d’adresse ?],,
3dd80412-086f-4a21-b8a5-b12cb57465cf,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de cartes,,
a113a0f9-6dc8-4b78-a183-d73b3d53f70d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,jeu de la bassette,
569646a2-9500-4119-9432-42ea05679828,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,jeu de l'hombre,
29e63502-5016-47a8-a109-830afd8151f6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de dés,,
6713dd8a-2168-4efa-849a-1e0d34218983,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,tric-trac,
e6495991-2c0a-4321-bba3-aa05dad1a8bd,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,jeu de hasard,,
744f0bd9-c5ef-4df0-aa35-ea5793e9b3d1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,,loterie,
1d840845-0839-4d45-90e3-2867a0645de6,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,"jeu littéraire [énigmes et réponses, origines, métamorphoses, questions galantes…]",,
b8b65869-7bf8-4e43-a1c5-ed3c9ce92556,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,mascarade,,,
20101293-dbd9-4252-9790-56f204868fe7,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,mascarade allemande EP Wirtschafft,,
68ae32ff-3ea1-4048-a877-e5c57e4c3660,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,masque,,,
8a744123-5802-4725-9594-a30f3a90a8ef,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,redoute,,,
82b9c5eb-eafd-4b5e-a7b5-880d4d0f47b3,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,régate,,,
53cb4e77-dc00-4282-b53d-ce7ceb660072,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,soirées d'appartement EP appartements,,,
f8ef6acd-ef1d-4b28-8679-e32ae3ffcb59,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,tournoi,,,
e79861bc-a31e-4fcf-9ab6-4124157d8c4c,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",fête,,,,
9d4e3741-cb46-4033-b754-47b347d463f0,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,fête royale,,,
13b59016-7c8c-4e56-8fc5-d26b6bac553d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,fête de confrérie,,,
c1238895-5b76-4999-a1ee-2f583ee80bc4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,fête des arquebusiers de Reims,,
f4f3650e-6145-4de1-8732-cbb3d6343884,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,"fête des chevaliers, archers et pistoliers de Péronne",,
dc0f4aae-21b5-4f1d-ab83-9f82546b020e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,fête de Notre-Dame-des-victoires,,
8490b1f8-3ff9-4831-86b7-e0b6c7375cc5,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,,fête de Saint-Lazare-de-Jérusalem AP5 Supprimer le détail et indexer corporations ?instittuions,,
6c2b30c3-a312-47cf-b530-23c88ed84b13,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,fête galante,,,
1a99551d-b60a-4c27-acd9-217493a0df3a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",foire,,,,
d4a4c183-4f93-4b1c-b33a-77aea9957d44,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,foire de Bezons,,,
02934a9f-dedd-4732-9e05-751afdda879a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,foire de Saint-Germain,,,
9eb2c158-c94c-49b6-9ac4-256f754a299e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,foire de Vaugirard AP6 ne as détailler et indexer lieux,,,
b94e1a38-155b-4ddf-959f-64446c7e7b40,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",réjouissances,,,,
5a07fe72-da81-4330-8f45-36643268000e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réjouissances publiques,,,
9f1e322f-1726-4e5e-b860-ada38afaa69e,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réjouissances civiles,,,
e90cb335-0c8a-48a5-9bf5-743becaf101d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",réception,,,,
e690c621-9057-4591-843b-d234ab01eb55,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réception officielle,,,
3c820227-0cca-4c08-b71c-f2280502551a,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réception privée,,,
132bb991-1cdb-403b-8c02-6d0e73258102,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,réception publique,,,
7a7c09e7-9149-44a9-b2bd-6c18a5ed698d,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",repas,,,,
da5f1299-2b8c-4e9c-8f64-c33d6438f846,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,ambigu,,,
9f65f685-36d6-43ec-bd27-05dc31d4a0f4,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,banquet EP festin,,,
e6905215-89b0-4d77-b382-a48844b74704,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,collation,,,
79590abb-f6cd-4571-9c7f-0a11a0a543bc,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,dîner,,,
ce9048a3-70e3-42f5-8f87-0c400ad4c1c1,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,médianoche,,,
5edd9a52-839a-4913-acdd-3d635d69a187,"Société, civilisation",Vie sociale,"événements [divertissements, y compris jeu ; + circonstances des événements. Garder tel ou dissocier ?]",,souper,,,
